transaction_id,transaction_timestamp,store_id,product_id,quantity,unit_price,discount,currency,total_amount
TXN800326,2024-05-22 05:26:00,ST056,PRD2045,0,655,20.0,USD,-20
TXN800327,2024-08-21 03:00:00,ST002,PRD2100,0,1121,50.0,USD,-50
TXN800328,2024-01-29 07:34:00,ST022,PRD2179,-1,1781,20.0,USD,-1801
TXN800329,2024-03-29 22:46:00,ST047,PRD2179,3,166,,USD,498
TXN800330,2024-08-30 03:59:00,ST063,PRD2002,2,562,,USD,1124
TXN800331,2024-02-20 09:12:00,ST035,PRD2020,0,1617,50.0,USD,-50
TXN800332,2024-06-09 05:35:00,ST021,PRD2085,3,1811,20.0,USD,5413
TXN800333,2024-05-10 23:14:00,ST043,PRD2059,1,1760,,USD,1760
TXN800334,2024-04-05 12:59:00,ST020,PRD2022,2,587,,USD,1174
TXN800335,2024-02-13 15:08:00,ST050,PRD2169,1,1198,0.0,USD,1198
TXN800336,2024-01-18 18:36:00,ST067,PRD2140,1,934,10.0,USD,924
TXN800337,2024-01-31 08:25:00,ST072,PRD2168,1,1928,20.0,USD,1908
TXN800338,2024-03-02 03:14:00,ST041,PRD2127,0,754,50.0,USD,-50
TXN800339,2024-01-13 15:23:00,ST020,PRD2157,1,1829,20.0,USD,1809
TXN800340,2024-03-25 10:28:00,ST041,PRD2146,1,515,10.0,USD,505
TXN800341,2024-02-14 07:53:00,ST066,PRD2109,1,1133,10.0,USD,1123
TXN800342,2024-07-02 07:57:00,ST020,PRD2189,1,815,50.0,USD,765
TXN800343,2024-06-15 22:52:00,ST071,PRD2014,1,1245,10.0,USD,1235
TXN800344,2024-06-15 16:12:00,ST025,PRD2013,0,319,10.0,USD,-10
TXN800345,2024-01-27 06:19:00,ST047,PRD2071,4,797,20.0,USD,3168
TXN800346,2024-02-11 07:16:00,ST058,PRD2029,4,1280,10.0,USD,5110
TXN800347,2024-01-30 20:20:00,ST029,PRD2158,3,1537,,USD,4611
TXN800348,2024-05-09 23:40:00,ST005,PRD2032,2,625,50.0,USD,1200
TXN800349,2024-01-10 15:10:00,ST028,PRD2114,1,769,50.0,USD,719
TXN800350,2024-01-22 19:38:00,ST073,PRD2188,1,1392,0.0,USD,1392
TXN800351,2024-08-12 16:45:00,ST053,PRD2028,3,265,0.0,USD,795
TXN800352,2024-05-20 14:44:00,ST035,PRD2163,-1,1368,,USD,-1368
TXN800353,2024-07-23 14:44:00,ST024,PRD2039,0,437,0.0,USD,0
TXN800354,2024-07-11 14:35:00,ST073,PRD2115,4,961,50.0,USD,3794
TXN800355,2024-05-18 11:23:00,ST036,PRD2148,2,944,20.0,USD,1868
TXN800356,2024-07-19 02:51:00,ST077,PRD2124,0,1276,10.0,USD,-10
TXN800357,2024-01-04 18:31:00,ST069,PRD2156,0,959,10.0,USD,-10
TXN800358,2024-03-05 21:37:00,ST033,PRD2191,-1,942,,USD,-942
TXN800359,2024-07-23 23:08:00,ST055,PRD2139,1,1351,50.0,USD,1301
TXN800360,2024-03-28 00:27:00,ST053,PRD2191,-1,475,10.0,USD,-485
TXN800361,2024-03-30 23:37:00,ST064,PRD2023,0,1074,10.0,USD,-10
TXN800362,2024-08-27 22:50:00,ST054,PRD2131,4,408,50.0,USD,1582
TXN800363,2024-05-01 17:18:00,ST036,PRD2045,-1,650,0.0,USD,-650
TXN800364,2024-04-06 01:28:00,ST070,PRD2171,4,1790,20.0,USD,7140
TXN800365,2024-04-12 11:14:00,ST012,PRD2145,4,970,0.0,USD,3880
TXN800366,2024-06-04 08:16:00,ST076,PRD2089,1,131,50.0,USD,81
TXN800367,2024-07-25 21:19:00,ST064,PRD2124,2,1487,50.0,USD,2924
TXN800368,2024-05-03 12:17:00,ST044,PRD2110,0,1413,20.0,USD,-20
TXN800369,2024-08-07 10:19:00,ST049,PRD2011,2,877,20.0,USD,1734
TXN800370,2024-06-26 09:23:00,ST062,PRD2051,2,1725,,USD,3450
TXN800371,2024-01-23 00:13:00,ST069,PRD2083,4,1602,20.0,USD,6388
TXN800372,2024-03-11 09:31:00,ST044,PRD2030,3,980,,USD,2940
TXN800373,2024-06-14 15:20:00,ST078,PRD2134,3,747,10.0,USD,2231
TXN800374,2024-01-16 21:07:00,ST029,PRD2030,0,310,10.0,USD,-10
TXN800375,2024-08-30 09:41:00,ST079,PRD2101,1,1697,0.0,USD,1697
TXN800376,2024-08-25 09:03:00,ST068,PRD2022,2,1240,0.0,USD,2480
TXN800377,2024-05-17 19:03:00,ST034,PRD2055,4,608,0.0,USD,2432
TXN800378,2024-03-23 02:00:00,ST014,PRD2001,4,1756,50.0,USD,6974
TXN800379,2024-06-17 20:09:00,ST050,PRD2110,0,1496,20.0,USD,-20
TXN800380,2024-05-19 05:48:00,ST040,PRD2142,1,1781,20.0,USD,1761
TXN800381,2024-05-12 22:51:00,ST046,PRD2030,-1,968,0.0,USD,-968
TXN800382,2024-01-06 22:41:00,ST030,PRD2143,1,1585,10.0,USD,1575
TXN800383,2024-02-12 21:28:00,ST038,PRD2024,1,467,50.0,USD,417
TXN800384,2024-03-31 01:55:00,ST071,PRD2047,2,1816,10.0,USD,3622
TXN800385,2024-04-08 11:25:00,ST015,PRD2198,2,1271,0.0,USD,2542
TXN800386,2024-02-05 03:33:00,ST034,PRD2185,3,1218,10.0,USD,3644
TXN800387,2024-04-20 04:23:00,ST080,PRD2171,3,1102,50.0,USD,3256
TXN800388,2024-01-13 06:17:00,ST074,PRD2164,3,726,50.0,USD,2128
TXN800389,2024-07-23 06:56:00,ST058,PRD2153,1,1484,,USD,1484
TXN800390,2024-06-25 02:23:00,ST040,PRD2086,2,1710,0.0,USD,3420
TXN800391,2024-03-13 21:09:00,ST055,PRD2036,1,379,20.0,USD,359
TXN800392,2024-08-30 16:25:00,ST037,PRD2025,1,718,20.0,USD,698
TXN800393,2024-05-04 06:13:00,ST022,PRD2108,1,1978,20.0,USD,1958
TXN800394,2024-08-13 04:18:00,ST016,PRD2109,0,1972,50.0,USD,-50
TXN800395,2024-08-17 11:05:00,ST079,PRD2081,1,1929,10.0,USD,1919
TXN800396,2024-08-14 07:26:00,ST022,PRD2083,1,1774,20.0,USD,1754
TXN800397,2024-05-02 12:30:00,ST002,PRD2001,1,1448,10.0,USD,1438
TXN800398,2024-08-03 12:17:00,ST048,PRD2168,2,1031,20.0,USD,2042
TXN800399,2024-03-14 13:06:00,ST042,PRD2047,2,1933,10.0,USD,3856
TXN800400,2024-06-03 16:53:00,ST039,PRD2162,3,1046,10.0,USD,3128
TXN800401,2024-08-22 15:55:00,ST068,PRD2194,1,237,10.0,USD,227
TXN800402,2024-02-22 15:58:00,ST037,PRD2025,1,857,20.0,USD,837
TXN800403,2024-02-23 05:26:00,ST024,PRD2169,3,1687,0.0,USD,5061
TXN800404,2024-06-03 21:00:00,ST067,PRD2000,3,1216,,USD,3648
TXN800405,2024-03-04 21:58:00,ST050,PRD2151,-1,1177,20.0,USD,-1197
TXN800406,2024-02-07 09:14:00,ST068,PRD2010,4,987,10.0,USD,3938
TXN800407,2024-07-07 23:58:00,ST037,PRD2091,2,1380,10.0,USD,2750
TXN800408,2024-01-16 12:34:00,ST029,PRD2027,3,112,,USD,336
TXN800409,2024-08-10 01:07:00,ST054,PRD2134,3,1838,50.0,USD,5464
TXN800410,2024-01-19 16:22:00,ST078,PRD2199,0,1578,10.0,USD,-10
TXN800411,2024-07-08 09:35:00,ST019,PRD2081,0,1430,,USD,0
TXN800412,2024-06-10 07:36:00,ST079,PRD2181,3,1964,50.0,USD,5842
TXN800413,2024-03-19 08:19:00,ST009,PRD2151,3,1946,50.0,USD,5788
TXN800414,2024-08-06 20:40:00,ST022,PRD2026,4,1578,10.0,USD,6302
TXN800415,2024-07-13 08:49:00,ST036,PRD2056,1,656,50.0,USD,606
TXN800416,2024-02-08 06:48:00,ST043,PRD2146,3,1690,,USD,5070
TXN800417,2024-04-03 07:53:00,ST055,PRD2191,-1,1934,20.0,USD,-1954
TXN800418,2024-06-01 02:20:00,ST069,PRD2118,3,385,,USD,1155
TXN800419,2024-08-21 06:43:00,ST063,PRD2166,-1,1693,,USD,-1693
TXN800420,2024-08-01 23:32:00,ST019,PRD2022,4,1621,,USD,6484
TXN800421,2024-05-23 12:17:00,ST045,PRD2060,1,1488,20.0,USD,1468
TXN800422,2024-08-13 18:27:00,ST041,PRD2014,3,1554,10.0,USD,4652
TXN800423,2024-02-23 14:58:00,ST076,PRD2107,2,1588,0.0,USD,3176
TXN800424,2024-01-02 11:46:00,ST030,PRD2034,1,687,20.0,USD,667
TXN800425,2024-04-04 16:08:00,ST015,PRD2108,-1,1130,20.0,USD,-1150
TXN800426,2024-05-29 09:29:00,ST002,PRD2034,1,1119,0.0,USD,1119
TXN800427,2024-05-29 04:10:00,ST052,PRD2076,2,694,0.0,USD,1388
TXN800428,2024-07-30 03:25:00,ST069,PRD2174,4,425,10.0,USD,1690
TXN800429,2024-04-08 00:22:00,ST074,PRD2034,4,1965,,USD,7860
TXN800430,2024-05-14 20:53:00,ST067,PRD2017,-1,230,50.0,USD,-280
TXN800431,2024-01-13 00:13:00,ST030,PRD2158,1,444,10.0,USD,434
TXN800432,2024-08-04 14:30:00,ST015,PRD2170,-1,787,10.0,USD,-797
TXN800433,2024-05-10 22:53:00,ST033,PRD2073,0,930,50.0,USD,-50
TXN800434,2024-04-03 12:58:00,ST017,PRD2117,3,1885,0.0,USD,5655
TXN800435,2024-06-25 04:51:00,ST034,PRD2099,2,1431,,USD,2862
TXN800436,2024-08-30 00:12:00,ST037,PRD2062,0,398,0.0,USD,0
TXN800437,2024-08-12 23:55:00,ST054,PRD2004,4,1106,0.0,USD,4424
TXN800438,2024-01-07 00:43:00,ST068,PRD2132,2,672,50.0,USD,1294
TXN800439,2024-06-20 14:11:00,ST061,PRD2157,1,1478,50.0,USD,1428
TXN800440,2024-04-19 04:35:00,ST027,PRD2010,1,1379,,USD,1379
TXN800441,2024-04-13 06:28:00,ST008,PRD2143,3,125,20.0,USD,355
TXN800442,2024-06-01 01:40:00,ST024,PRD2083,1,179,50.0,USD,129
TXN800443,2024-08-03 07:25:00,ST030,PRD2055,3,479,0.0,USD,1437
TXN800444,2024-08-23 17:31:00,ST025,PRD2192,1,855,,USD,855
TXN800445,2024-02-01 20:35:00,ST028,PRD2047,-1,773,,USD,-773
TXN800446,2024-08-21 02:35:00,ST003,PRD2171,2,1325,,USD,2650
TXN800447,2024-07-26 10:17:00,ST049,PRD2084,0,403,50.0,USD,-50
TXN800448,2024-08-25 08:38:00,ST042,PRD2059,-1,197,20.0,USD,-217
TXN800449,2024-04-30 20:41:00,ST037,PRD2084,4,224,,USD,896
TXN800450,2024-03-31 10:58:00,ST050,PRD2152,0,1925,20.0,USD,-20
TXN800451,2024-03-05 22:36:00,ST032,PRD2119,0,1459,,USD,0
TXN800452,2024-05-09 03:12:00,ST040,PRD2015,0,694,50.0,USD,-50
TXN800453,2024-08-18 22:59:00,ST072,PRD2079,4,1818,10.0,USD,7262
TXN800454,2024-07-03 21:50:00,ST029,PRD2074,2,1081,50.0,USD,2112
TXN800455,2024-08-08 07:07:00,ST063,PRD2133,4,1834,10.0,USD,7326
TXN800456,2024-03-18 04:38:00,ST004,PRD2083,1,1622,50.0,USD,1572
TXN800457,2024-01-23 01:05:00,ST072,PRD2003,2,1374,0.0,USD,2748
TXN800458,2024-02-06 17:02:00,ST014,PRD2001,-1,1352,0.0,USD,-1352
TXN800459,2024-04-05 11:38:00,ST046,PRD2025,1,1024,,USD,1024
TXN800460,2024-04-13 05:45:00,ST031,PRD2181,-1,1268,10.0,USD,-1278
TXN800461,2024-03-23 15:21:00,ST030,PRD2128,3,1466,,USD,4398
TXN800462,2024-06-27 07:35:00,ST031,PRD2188,1,1709,50.0,USD,1659
TXN800463,2024-05-25 06:25:00,ST035,PRD2051,4,1319,10.0,USD,5266
TXN800464,2024-05-27 04:01:00,ST079,PRD2167,2,1710,,USD,3420
TXN800465,2024-06-08 23:36:00,ST069,PRD2049,2,470,50.0,USD,890
TXN800466,2024-07-01 00:27:00,ST011,PRD2137,3,1086,50.0,USD,3208
TXN800467,2024-07-20 13:40:00,ST056,PRD2113,3,1808,50.0,USD,5374
TXN800468,2024-07-08 04:10:00,ST050,PRD2137,2,1159,50.0,USD,2268
TXN800469,2024-07-18 09:43:00,ST013,PRD2131,4,1517,10.0,USD,6058
TXN800470,2024-05-20 07:18:00,ST024,PRD2181,2,1042,50.0,USD,2034
TXN800471,2024-07-19 06:35:00,ST055,PRD2132,3,1189,20.0,USD,3547
TXN800472,2024-02-17 02:19:00,ST079,PRD2083,3,752,0.0,USD,2256
TXN800473,2024-07-22 16:42:00,ST066,PRD2168,3,1502,0.0,USD,4506
TXN800474,2024-05-21 12:04:00,ST042,PRD2197,1,630,0.0,USD,630
TXN800475,2024-01-25 21:15:00,ST045,PRD2025,0,943,,USD,0
TXN800476,2024-08-19 07:27:00,ST003,PRD2182,1,1731,,USD,1731
TXN800477,2024-05-04 08:15:00,ST061,PRD2029,1,1433,,USD,1433
TXN800478,2024-07-04 19:36:00,ST046,PRD2030,0,174,0.0,USD,0
TXN800479,2024-03-06 15:49:00,ST006,PRD2014,3,1677,,USD,5031
TXN800480,2024-08-17 17:51:00,ST023,PRD2027,3,479,,USD,1437
TXN800481,2024-08-04 15:00:00,ST074,PRD2030,3,1211,20.0,USD,3613
TXN800482,2024-05-31 21:14:00,ST021,PRD2163,-1,725,20.0,USD,-745
TXN800483,2024-01-14 11:08:00,ST075,PRD2021,2,1932,0.0,USD,3864
TXN800484,2024-05-28 22:03:00,ST070,PRD2176,2,454,20.0,USD,888
TXN800485,2024-03-11 17:07:00,ST066,PRD2051,0,956,50.0,USD,-50
TXN800486,2024-07-01 19:01:00,ST009,PRD2050,3,1709,50.0,USD,5077
TXN800487,2024-01-27 20:00:00,ST050,PRD2062,1,357,,USD,357
TXN800488,2024-04-28 01:29:00,ST035,PRD2132,1,542,50.0,USD,492
TXN800489,2024-02-26 19:37:00,ST050,PRD2009,0,1528,10.0,USD,-10
TXN800490,2024-07-10 10:25:00,ST012,PRD2015,1,1720,10.0,USD,1710
TXN800491,2024-08-27 14:22:00,ST039,PRD2064,2,1096,20.0,USD,2172
TXN800492,2024-02-29 02:32:00,ST080,PRD2121,-1,1989,0.0,USD,-1989
TXN800493,2024-05-20 21:29:00,ST005,PRD2025,0,685,,USD,0
TXN800494,2024-06-29 18:05:00,ST067,PRD2118,-1,978,,USD,-978
TXN800495,2024-04-26 08:36:00,ST017,PRD2090,1,567,0.0,USD,567
TXN800496,2024-06-06 06:51:00,ST038,PRD2040,-1,744,20.0,USD,-764
TXN800497,2024-04-20 03:31:00,ST069,PRD2185,-1,1692,50.0,USD,-1742
TXN800498,2024-02-05 06:42:00,ST015,PRD2192,3,1878,20.0,USD,5614
TXN800499,2024-05-13 22:26:00,ST033,PRD2130,0,307,20.0,USD,-20
TXN800500,2024-08-13 12:10:00,ST011,PRD2169,3,1772,20.0,USD,5296
TXN800501,2024-03-16 21:41:00,ST025,PRD2142,0,1406,10.0,USD,-10
TXN800502,2024-01-30 06:07:00,ST045,PRD2167,3,1800,50.0,USD,5350
TXN800503,2024-06-22 14:04:00,ST001,PRD2045,1,1193,20.0,USD,1173
TXN800504,2024-02-13 10:56:00,ST069,PRD2192,-1,1375,0.0,USD,-1375
TXN800505,2024-05-17 06:50:00,ST017,PRD2148,1,864,0.0,USD,864
TXN800506,2024-06-27 12:42:00,ST020,PRD2146,3,814,10.0,USD,2432
TXN800507,2024-07-02 01:20:00,ST036,PRD2108,1,682,,USD,682
TXN800508,2024-07-25 05:53:00,ST001,PRD2082,1,1047,,USD,1047
TXN800509,2024-03-14 09:13:00,ST001,PRD2164,0,1428,0.0,USD,0
TXN800510,2024-07-12 07:19:00,ST005,PRD2040,1,576,,USD,576
TXN800511,2024-07-03 11:55:00,ST031,PRD2133,-1,769,10.0,USD,-779
TXN800512,2024-08-04 11:32:00,ST006,PRD2095,4,1510,0.0,USD,6040
TXN800513,2024-04-17 17:11:00,ST052,PRD2173,2,379,0.0,USD,758
TXN800514,2024-02-07 05:42:00,ST020,PRD2001,3,1374,0.0,USD,4122
TXN800515,2024-04-12 16:54:00,ST066,PRD2125,3,1016,20.0,USD,3028
TXN800516,2024-07-18 11:29:00,ST050,PRD2035,2,290,10.0,USD,570
TXN800517,2024-02-28 06:13:00,ST002,PRD2092,2,376,0.0,USD,752
TXN800518,2024-06-15 00:56:00,ST002,PRD2121,4,354,,USD,1416
TXN800519,2024-06-11 20:36:00,ST009,PRD2101,2,1856,0.0,USD,3712
TXN800520,2024-05-02 00:48:00,ST080,PRD2007,1,797,50.0,USD,747
TXN800521,2024-04-17 14:31:00,ST033,PRD2013,1,1145,10.0,USD,1135
TXN800522,2024-07-10 09:21:00,ST033,PRD2161,-1,1472,20.0,USD,-1492
TXN800523,2024-06-11 17:51:00,ST013,PRD2060,0,1111,10.0,USD,-10
TXN800524,2024-01-18 15:01:00,ST017,PRD2126,0,1204,50.0,USD,-50
TXN800525,2024-05-10 23:54:00,ST039,PRD2136,3,536,50.0,USD,1558
TXN800526,2024-04-26 18:32:00,ST073,PRD2078,4,515,20.0,USD,2040
TXN800527,2024-04-13 02:23:00,ST016,PRD2162,1,1905,10.0,USD,1895
TXN800528,2024-02-20 21:58:00,ST029,PRD2070,1,428,20.0,USD,408
TXN800529,2024-05-06 17:30:00,ST004,PRD2100,2,1346,50.0,USD,2642
TXN800530,2024-06-20 13:34:00,ST027,PRD2146,1,1570,20.0,USD,1550
TXN800531,2024-02-21 17:05:00,ST009,PRD2139,3,1637,50.0,USD,4861
TXN800532,2024-05-07 21:52:00,ST038,PRD2043,1,417,50.0,USD,367
TXN800533,2024-07-07 03:49:00,ST050,PRD2007,1,367,,USD,367
TXN800534,2024-06-05 15:07:00,ST048,PRD2145,1,1118,50.0,USD,1068
TXN800535,2024-06-30 01:29:00,ST076,PRD2074,0,1893,,USD,0
TXN800536,2024-01-30 08:32:00,ST055,PRD2053,1,1620,10.0,USD,1610
TXN800537,2024-05-06 03:54:00,ST039,PRD2184,2,342,20.0,USD,664
TXN800538,2024-04-01 19:40:00,ST010,PRD2112,1,790,50.0,USD,740
TXN800539,2024-02-07 21:19:00,ST018,PRD2063,-1,815,50.0,USD,-865
TXN800540,2024-04-10 02:40:00,ST076,PRD2073,2,301,,USD,602
TXN800541,2024-08-25 21:56:00,ST044,PRD2185,1,1180,,USD,1180
TXN800542,2024-03-18 23:51:00,ST058,PRD2103,3,187,20.0,USD,541
TXN800543,2024-08-19 15:52:00,ST021,PRD2078,1,1265,50.0,USD,1215
TXN800544,2024-01-15 23:37:00,ST045,PRD2025,4,988,10.0,USD,3942
TXN800545,2024-03-14 13:25:00,ST005,PRD2050,2,1458,,USD,2916
TXN800546,2024-05-07 10:44:00,ST078,PRD2020,3,654,50.0,USD,1912
TXN800547,2024-01-13 15:33:00,ST022,PRD2014,4,122,50.0,USD,438
TXN800548,2024-01-14 15:32:00,ST057,PRD2114,1,742,20.0,USD,722
TXN800549,2024-06-25 15:35:00,ST054,PRD2016,3,975,0.0,USD,2925
TXN800550,2024-03-13 05:09:00,ST077,PRD2132,4,321,50.0,USD,1234
TXN800551,2024-06-04 03:08:00,ST066,PRD2162,1,276,50.0,USD,226
TXN800552,2024-08-02 03:20:00,ST013,PRD2030,2,1679,10.0,USD,3348
TXN800553,2024-04-11 08:47:00,ST007,PRD2184,2,881,10.0,USD,1752
TXN800554,2024-07-31 20:59:00,ST069,PRD2004,0,1922,0.0,USD,0
TXN800555,2024-04-20 06:45:00,ST030,PRD2148,2,699,0.0,USD,1398
TXN800556,2024-06-14 04:23:00,ST022,PRD2156,0,606,,USD,0
TXN800557,2024-02-05 01:08:00,ST053,PRD2048,1,984,10.0,USD,974
TXN800558,2024-01-03 07:27:00,ST035,PRD2098,2,1873,10.0,USD,3736
TXN800559,2024-06-25 15:37:00,ST013,PRD2159,3,1488,,USD,4464
TXN800560,2024-08-17 17:01:00,ST027,PRD2082,1,1526,,USD,1526
TXN800561,2024-02-14 08:26:00,ST018,PRD2051,0,689,20.0,USD,-20
TXN800562,2024-01-07 01:45:00,ST010,PRD2082,1,248,50.0,USD,198
TXN800563,2024-04-01 18:58:00,ST004,PRD2168,0,1201,50.0,USD,-50
TXN800564,2024-05-22 22:28:00,ST040,PRD2165,1,1421,10.0,USD,1411
TXN800565,2024-06-30 03:39:00,ST030,PRD2164,4,742,50.0,USD,2918
TXN800566,2024-08-10 06:44:00,ST074,PRD2140,0,1560,10.0,USD,-10
TXN800567,2024-01-20 03:03:00,ST024,PRD2018,-1,1205,,USD,-1205
TXN800568,2024-06-20 16:47:00,ST054,PRD2095,-1,749,50.0,USD,-799
TXN800569,2024-05-24 12:05:00,ST035,PRD2105,1,1034,50.0,USD,984
TXN800570,2024-03-16 13:28:00,ST070,PRD2026,-1,606,,USD,-606
TXN800571,2024-08-26 16:10:00,ST015,PRD2149,-1,805,10.0,USD,-815
TXN800572,2024-04-22 21:39:00,ST018,PRD2102,4,1751,,USD,7004
TXN800573,2024-01-28 01:46:00,ST075,PRD2064,3,979,10.0,USD,2927
TXN800574,2024-06-13 06:01:00,ST036,PRD2139,3,1412,50.0,USD,4186
TXN800575,2024-07-30 15:04:00,ST072,PRD2062,3,1838,50.0,USD,5464
TXN800576,2024-04-15 13:22:00,ST032,PRD2191,-1,1764,50.0,USD,-1814
TXN800577,2024-06-16 09:07:00,ST059,PRD2079,-1,1952,0.0,USD,-1952
TXN800578,2024-05-01 16:08:00,ST016,PRD2169,0,1297,,USD,0
TXN800579,2024-03-25 05:25:00,ST001,PRD2067,0,1338,0.0,USD,0
TXN800580,2024-04-06 12:44:00,ST038,PRD2174,0,142,10.0,USD,-10
TXN800581,2024-03-28 00:35:00,ST012,PRD2096,-1,573,0.0,USD,-573
TXN800582,2024-03-04 14:30:00,ST080,PRD2069,2,1450,0.0,USD,2900
TXN800583,2024-04-20 14:41:00,ST010,PRD2038,4,494,20.0,USD,1956
TXN800584,2024-01-25 22:21:00,ST060,PRD2050,0,844,20.0,USD,-20
TXN800585,2024-08-06 23:00:00,ST050,PRD2084,1,143,,USD,143
TXN800586,2024-07-26 21:58:00,ST019,PRD2145,3,594,0.0,USD,1782
TXN800587,2024-06-23 01:06:00,ST012,PRD2180,1,1863,,USD,1863
TXN800588,2024-03-01 19:54:00,ST030,PRD2022,0,1129,0.0,USD,0
TXN800589,2024-02-14 14:02:00,ST010,PRD2198,0,712,,USD,0
TXN800590,2024-08-15 12:41:00,ST029,PRD2066,4,310,,USD,1240
TXN800591,2024-06-19 14:44:00,ST069,PRD2152,3,1392,,USD,4176
TXN800592,2024-02-17 05:53:00,ST043,PRD2004,1,237,0.0,USD,237
TXN800593,2024-07-18 20:34:00,ST033,PRD2132,2,1868,10.0,USD,3726
TXN800594,2024-02-06 10:22:00,ST059,PRD2033,1,706,10.0,USD,696
TXN800595,2024-06-28 17:36:00,ST008,PRD2153,2,1957,50.0,USD,3864
TXN800596,2024-02-23 14:00:00,ST063,PRD2066,-1,136,0.0,USD,-136
TXN800597,2024-08-14 12:28:00,ST075,PRD2190,1,616,10.0,USD,606
TXN800598,2024-02-09 18:58:00,ST056,PRD2010,4,1628,50.0,USD,6462
TXN800599,2024-06-03 15:40:00,ST040,PRD2042,2,550,0.0,USD,1100
TXN800600,2024-05-09 00:11:00,ST060,PRD2016,4,1031,50.0,USD,4074
TXN800601,2024-06-29 00:40:00,ST012,PRD2100,4,112,,USD,448
TXN800602,2024-05-01 18:30:00,ST053,PRD2057,3,439,0.0,USD,1317
TXN800603,2024-05-18 00:56:00,ST078,PRD2078,3,650,50.0,USD,1900
TXN800604,2024-03-13 20:15:00,ST014,PRD2021,1,1936,10.0,USD,1926
TXN800605,2024-07-17 03:09:00,ST061,PRD2056,-1,1638,20.0,USD,-1658
TXN800606,2024-02-16 01:06:00,ST011,PRD2110,3,1120,0.0,USD,3360
TXN800607,2024-06-21 14:15:00,ST069,PRD2101,4,1822,10.0,USD,7278
TXN800608,2024-06-17 13:57:00,ST053,PRD2098,2,190,10.0,USD,370
TXN800609,2024-04-05 15:18:00,ST032,PRD2126,-1,882,,USD,-882
TXN800610,2024-07-01 10:00:00,ST056,PRD2133,2,904,20.0,USD,1788
TXN800611,2024-07-02 12:15:00,ST022,PRD2046,3,101,50.0,USD,253
TXN800612,2024-08-02 05:30:00,ST046,PRD2107,0,1093,10.0,USD,-10
TXN800613,2024-01-22 15:15:00,ST012,PRD2152,2,154,,USD,308
TXN800614,2024-07-27 23:15:00,ST048,PRD2074,3,730,0.0,USD,2190
TXN800615,2024-02-06 01:42:00,ST027,PRD2192,4,268,50.0,USD,1022
TXN800616,2024-05-11 08:40:00,ST072,PRD2113,-1,1813,,USD,-1813
TXN800617,2024-02-08 02:13:00,ST058,PRD2161,0,216,50.0,USD,-50
TXN800618,2024-02-12 07:41:00,ST080,PRD2164,2,412,20.0,USD,804
TXN800619,2024-03-31 04:38:00,ST055,PRD2076,1,1102,50.0,USD,1052
TXN800620,2024-05-04 15:39:00,ST042,PRD2135,4,1809,50.0,USD,7186
TXN800621,2024-01-26 17:29:00,ST063,PRD2085,1,546,0.0,USD,546
TXN800622,2024-01-25 05:18:00,ST077,PRD2140,3,649,,USD,1947
TXN800623,2024-04-20 11:34:00,ST051,PRD2124,-1,1958,0.0,USD,-1958
TXN800624,2024-05-10 08:36:00,ST018,PRD2168,3,827,10.0,USD,2471
TXN800625,2024-06-07 03:30:00,ST066,PRD2001,0,1446,0.0,USD,0
TXN800626,2024-01-26 03:15:00,ST022,PRD2196,0,520,20.0,USD,-20
TXN800627,2024-08-10 12:12:00,ST072,PRD2179,4,231,50.0,USD,874
TXN800628,2024-01-18 14:53:00,ST074,PRD2005,0,949,10.0,USD,-10
TXN800629,2024-02-13 12:58:00,ST015,PRD2072,-1,405,0.0,USD,-405
TXN800630,2024-06-19 22:55:00,ST018,PRD2061,1,595,0.0,USD,595
TXN800631,2024-03-29 02:13:00,ST050,PRD2019,1,1962,50.0,USD,1912
TXN800632,2024-06-16 12:30:00,ST067,PRD2112,1,810,10.0,USD,800
TXN800633,2024-02-20 11:34:00,ST032,PRD2042,1,104,10.0,USD,94
TXN800634,2024-06-28 16:12:00,ST059,PRD2092,3,1576,,USD,4728
TXN800635,2024-08-25 12:43:00,ST012,PRD2040,2,1441,20.0,USD,2862
TXN800636,2024-07-21 23:48:00,ST013,PRD2032,-1,1046,0.0,USD,-1046
TXN800637,2024-06-13 16:11:00,ST067,PRD2126,0,904,20.0,USD,-20
TXN800638,2024-04-30 20:21:00,ST024,PRD2128,0,1524,10.0,USD,-10
TXN800639,2024-03-19 00:40:00,ST001,PRD2122,4,1441,0.0,USD,5764
TXN800640,2024-07-25 16:30:00,ST041,PRD2051,1,1034,20.0,USD,1014
TXN800641,2024-08-10 01:55:00,ST061,PRD2110,-1,185,20.0,USD,-205
TXN800642,2024-05-07 21:03:00,ST059,PRD2065,4,1133,10.0,USD,4522
TXN800643,2024-08-14 01:36:00,ST061,PRD2031,4,152,,USD,608
TXN800644,2024-07-03 00:28:00,ST076,PRD2073,1,1226,,USD,1226
TXN800645,2024-01-06 09:38:00,ST043,PRD2178,1,1753,10.0,USD,1743
TXN800646,2024-03-14 18:39:00,ST007,PRD2082,1,1926,50.0,USD,1876
TXN800647,2024-06-01 06:49:00,ST045,PRD2192,3,425,0.0,USD,1275
TXN800648,2024-06-10 22:20:00,ST077,PRD2040,-1,402,10.0,USD,-412
TXN800649,2024-02-04 12:43:00,ST071,PRD2159,3,1511,0.0,USD,4533
TXN800650,2024-05-18 11:51:00,ST006,PRD2146,4,1494,,USD,5976
